0	2469.27046695016	20462.4861096694	1384.20107011426	66.9437317312401	-205.424631890248	2.01339827352535
0.500000000000000	2502.77470935481	20359.8932023992	1388.45779701967	66.9371907558434	-204.918056284620	14.5876344965510
1	2536.18034940208	20257.6465671696	1398.34812683488	66.6789138184495	-204.049754246803	24.5441769421382
1.50000000000000	2569.44567419769	20155.8632860351	1412.56738223814	66.3940972666409	-203.120174581989	31.9188800537536
2	2602.58228243350	20054.4980253127	1429.85056705257	66.1606571834972	-202.367204349262	36.8113898524272
2.50000000000000	2635.62190074737	19953.4442601556	1448.99222230258	66.0114385224868	-201.888500497806	39.6020167276239
3	2668.56178532525	19852.7098409075	1469.92090601543	65.7053829869677	-200.911149137504	44.7471694829891
3.50000000000000	2701.27577968547	19752.6943797133	1494.33805692408	65.0914828661363	-198.962938975481	53.4943375553209
4	2733.58259226577	19653.9662324100	1523.92735546591	64.0671059896327	-195.733448914876	65.3346713771222
4.50000000000000	2765.22014488299	19557.3410717290	1560.35489104326	62.3844940037652	-190.460180376859	80.7334563651577
5	2796.09691321408	19463.0958012733	1603.17697828572	61.3118877127325	-187.110921119819	88.9671400054551
5.50000000000000	2826.72910054983	19369.6139312410	1647.83549313677	61.4130813195022	-187.426589073371	88.2298335548806
6	2857.70467631798	19275.0600461566	1689.88800083871	62.6740261389307	-191.365616647983	78.3323917063030
6.50000000000000	2889.39853231970	19178.2589418204	1725.86510802946	63.8677829303450	-195.107085547109	67.3715655958145
7.00356756385008	2921.68713770059	19079.6100081611	1758.47708506784	64.2752303176291	-196.387987738715	63.1288319035731
7.50356756385008	2953.81177844669	18981.4564620615	1790.20558715724	64.1217961525790	-195.905335564011	64.7633471469439
8.00356756385008	2985.71565420908	18883.9965533387	1824.18153261170	63.3932370796721	-193.617947810424	71.9596008618484
8.50356756385008	3017.30448625962	18787.5248073792	1861.14614558189	62.9136482152505	-192.115472052962	76.2778778157285
9.00356756385008	3048.58356227952	18692.0227069854	1900.80006905549	62.1445172453870	-189.710111245013	82.6615330471102
9.50356756385008	3079.40040149269	18597.9646387979	1944.08909564439	61.0627359189968	-186.333867796130	90.7514648486580
10.0035675638501	3109.58273525209	18505.8846775671	1991.83993968814	59.3337111293137	-180.949953939627	102.085362666868
10.5035675638501	3138.58310500308	18417.4802967560	2046.70790449342	57.0197145232127	-173.761479647886	115.067357335713
11.0035675638501	3166.95731350463	18331.0199568115	2104.94028471694	56.8198418727638	-173.141281742998	116.096505132161
11.5035675638501	3195.75708442486	18243.2386793068	2160.92537647763	58.7258151177457	-179.059873304525	105.705424595335
12.0035675638501	3226.02995568477	18150.8753146879	2207.89106149310	62.5141138709116	-190.865345056173	79.6693291140236
12.5035675638501	3257.76536006081	18053.9434962168	2243.41986213114	64.3250933333857	-196.544817280574	62.5876469101788
13.0035675638501	3290.26549069107	17954.6053040050	2270.69348683356	65.5705693255310	-200.481931888547	46.8219158356180
13.5035675638501	3323.26113882626	17853.6923941776	2290.62213309062	66.3295931643787	-202.911249330895	33.3497577739247
14.0035675638501	3356.54113597710	17751.8624172660	2304.60306613925	66.7146362631076	-204.167408866807	23.4440364026975
14.5035675638501	3389.95796045134	17649.5800670373	2314.29123491711	66.9242186553064	-204.872719222486	15.2680795687262
15.0035675638501	3423.45555060035	17547.0181308638	2319.82430303924	67.0390430527637	-205.289808250438	6.83064513966902
15.5035675638501	3456.98465541455	17444.3265435164	2321.08301030667	67.0503972286193	-205.391629995297	-1.82179508050307
16.0035675638501	3490.49296472951	17341.6648039086	2317.97310424817	66.9513554967909	-205.156550200029	-10.6349558118982
16.5035675638501	3523.92204253358	17239.2114017469	2310.42962230020	66.7372822486190	-204.569891812559	-19.5471455671224
17.0035675638501	3557.20773342015	17137.1608283352	2298.19185235939	66.2971229430540	-203.309623278746	-30.8979764658420
17.5035675638501	3590.15704870233	17036.0870932740	2279.05009673446	65.4522002003041	-200.834414468461	-45.4570548100700
18.0035675638501	3622.63045731791	16936.4172056979	2252.95502811638	64.4009922980098	-197.717117986949	-58.6962505099141
18.5035675638501	3654.54263317179	16838.4177229152	2220.57745604132	63.2162093340521	-194.180227341147	-70.5871558084735
19.0035675638501	3685.69780334550	16742.6847774377	2181.46188053686	61.2144695653361	-188.174190733746	-86.7643880603692
19.5035675638501	3715.90368031087	16649.8049854039	2135.30244496870	59.7998195466567	-183.915368230017	-96.3530761779844
20.0035675638501	3745.70499628036	16558.1437673584	2086.48144509534	59.5972893419468	-183.304917457844	-97.6333278999607
20.5035675638501	3773.38400726212	16465.1602526757	2038.98802318785	48.3503164611446	-189.946710356290	-90.9246418793445
21.0035675638501	3793.67233778829	16368.0442304552	1996.31655794903	32.5033484961158	-198.103947160772	-79.8946483427904
21.5035675638501	3805.64941578185	16267.2464139260	1959.47977897645	15.1667370107803	-204.862966362894	-66.9770966778739
22.0035675638501	3808.60558818149	16163.4527981219	1929.85549652898	-3.56353389516168	-209.940228223705	-50.9627136003631
22.5035675638501	3801.89461445383	16057.7225477584	1909.08681447170	-23.4288620897205	-212.461204032776	-31.5613938234637
23.0035675638501	3785.17186456011	15951.9517935941	1895.07287192528	-43.4434692661387	-210.214798802505	-24.6414228586800
23.5035675638501	3758.48762607202	15847.8632992612	1884.27411019424	-63.2276472766262	-205.759337098936	-18.7124609398375
24.0035675638501	3722.02477220922	15746.5335565502	1876.17920989067	-82.5183702511527	-199.208843378978	-13.8329920356871
24.5035675638501	3676.08645341904	15648.9738721158	1870.25339540183	-101.090526383306	-190.695361585005	-10.0389702393370
25.0035675638501	3621.08155567433	15556.1316918762	1865.94850335671	-118.750345554677	-180.358312758430	-7.35056647702294
25.5035675638501	3557.51210839813	15468.8876319860	1862.70915010089	-135.328107774679	-168.338108008623	-5.77763066994164
26.0035675638501	3485.95410343277	15388.0440496393	1859.97636913943	-150.672191389195	-154.771909440752	-5.32383019988332
26.5035675638501	3407.06198955260	15314.3416751270	1857.19047897710	-164.638405984393	-139.796694406290	-5.98964823243080
